video_index,video_name,frame_index,vehicle_id,associated_road,x,y,state,collision
0,Video_1_new_header.mp4,146,3,1,520.0,1086.76,detected,0
0,Video_1_new_header.mp4,147,1,0,410.58,673.47,detected,0
0,Video_1_new_header.mp4,147,2,1,530.0,1795.9,detected,0
0,Video_1_new_header.mp4,147,3,1,524.03,1093.01,detected,0
0,Video_1_new_header.mp4,148,1,0,399.75,666.92,detected,0
0,Video_1_new_header.mp4,148,2,1,518.53,1802.13,detected,0
0,Video_1_new_header.mp4,148,3,4,533.32,1100.79,detected,0
0,Video_1_new_header.mp4,149,1,0,393.66,657.72,detected,0
0,Video_1_new_header.mp4,149,2,1,508.45,1809.84,detected,0
0,Video_1_new_header.mp4,149,3,4,538.15,1108.55,detected,0
0,Video_1_new_header.mp4,150,1,0,391.17,650.2,detected,0
0,Video_1_new_header.mp4,150,2,4,494.39,1813.49,detected,0
0,Video_1_new_header.mp4,150,3,4,541.35,1116.23,detected,0
0,Video_1_new_header.mp4,151,1,0,386.92,644.79,detected,0
0,Video_1_new_header.mp4,151,2,4,482.8,1821.12,detected,0
0,Video_1_new_header.mp4,151,3,4,545.97,1126.65,detected,0
0,Video_1_new_header.mp4,152,1,0,377.85,636.57,detected,0
0,Video_1_new_header.mp4,152,2,1,475.65,1826.99,detected,0
0,Video_1_new_header.mp4,152,3,1,551.06,1133.87,detected,0
0,Video_1_new_header.mp4,153,1,0,372.36,629.73,detected,0
0,Video_1_new_header.mp4,153,2,1,465.62,1832.36,detected,0
0,Video_1_new_header.mp4,153,3,1,553.58,1139.96,detected,0
0,Video_1_new_header.mp4,154,1,0,370.5,623.6,detected,0
0,Video_1_new_header.mp4,154,2,4,451.69,1838.0,detected,0
0,Video_1_new_header.mp4,154,3,4,560.18,1148.0,detected,0
0,Video_1_new_header.mp4,155,1,0,366.44,617.44,detected,0
0,Video_1_new_header.mp4,155,2,4,443.81,1848.26,detected,0
0,Video_1_new_header.mp4,155,3,4,566.36,1157.08,detected,0
0,Video_1_new_header.mp4,156,1,0,361.22,608.2,detected,0
0,Video_1_new_header.mp4,156,2,1,436.78,1855.15,detected,0
0,Video_1_new_header.mp4,156,3,1,572.49,1163.95,detected,0
0,Video_1_new_header.mp4,157,1,0,355.0,601.78,detected,0
0,Video_1_new_header.mp4,157,2,1,425.61,1862.05,detected,0
0,Video_1_new_header.mp4,157,3,4,581.97,1173.58,detected,0
0,Video_1_new_header.mp4,158,1,0,353.99,597.81,detected,0
0,Video_1_new_header.mp4,158,2,1,414.81,1867.18,detected,0
0,Video_1_new_header.mp4,158,3,1,583.18,1181.83,detected,0
0,Video_1_new_header.mp4,159,1,0,346.04,588.2,detected,0
0,Video_1_new_header.mp4,159,2,1,407.08,1876.75,detected,0
0,Video_1_new_header.mp4,159,3,1,589.76,1189.17,detected,0
0,Video_1_new_header.mp4,160,1,0,343.43,580.79,detected,0
0,Video_1_new_header.mp4,160,2,4,394.79,1883.33,detected,0
0,Video_1_new_header.mp4,160,3,4,594.74,1196.27,detected,0
1,Video_2_new_header.mp4,5,1,0,640.03,1894.41,detected,0
1,Video_2_new_header.mp4,5,2,4,177.9,1028.68,detected,0
1,Video_2_new_header.mp4,6,1,0,650.43,1886.25,detected,0
1,Video_2_new_header.mp4,6,2,4,189.14,1024.44,detected,0
1,Video_2_new_header.mp4,7,1,3,657.8,1878.5,detected,0
1,Video_2_new_header.mp4,7,2,4,208.97,1022.01,detected,0
1,Video_2_new_header.mp4,8,1,3,666.04,1870.3,detected,0
1,Video_2_new_header.mp4,8,2,4,222.48,1020.1,detected,0
1,Video_2_new_header.mp4,9,1,3,681.52,1866.54,detected,0
1,Video_2_new_header.mp4,9,2,4,227.96,1014.08,detected,0
1,Video_2_new_header.mp4,10,1,3,687.19,1858.45,detected,0
1,Video_2_new_header.mp4,10,2,4,225.75,1012.92,detected,0
1,Video_2_new_header.mp4,11,1,3,700.61,1850.45,detected,0
1,Video_2_new_header.mp4,11,2,4,233.73,1011.36,detected,0
1,Video_2_new_header.mp4,12,1,0,707.52,1839.92,detected,0
1,Video_2_new_header.mp4,12,2,4,255.96,1007.94,detected,0
1,Video_2_new_header.mp4,13,1,0,714.43,1827.65,detected,0
1,Video_2_new_header.mp4,13,2,4,262.8,1005.74,detected,0
1,Video_2_new_header.mp4,14,1,0,726.05,1821.36,detected,0
1,Video_2_new_header.mp4,14,2,4,279.94,1006.13,detected,0
1,Video_2_new_header.mp4,15,1,0,735.76,1813.63,detected,0
1,Video_2_new_header.mp4,15,2,4,281.59,1005.6,detected,0
1,Video_2_new_header.mp4,16,1,0,740.72,1803.56,detected,0
1,Video_2_new_header.mp4,16,2,4,290.85,1002.67,detected,0
1,Video_2_new_header.mp4,17,1,3,749.2,1797.43,detected,0
1,Video_2_new_header.mp4,17,2,4,302.56,1002.53,detected,0
1,Video_2_new_header.mp4,18,1,3,754.7,1788.26,detected,0
1,Video_2_new_header.mp4,18,2,4,315.57,1002.9,detected,0
1,Video_2_new_header.mp4,19,1,3,764.0,1776.98,detected,0
1,Video_2_new_header.mp4,19,2,4,320.5,1003.43,detected,0
1,Video_2_new_header.mp4,20,1,3,769.68,1765.63,detected,0
1,Video_2_new_header.mp4,20,2,4,334.39,1003.05,detected,0
1,Video_2_new_header.mp4,21,1,3,773.36,1759.92,detected,0
1,Video_2_new_header.mp4,21,2,4,344.12,1002.48,detected,0
1,Video_2_new_header.mp4,22,1,3,783.25,1746.4,detected,0
1,Video_2_new_header.mp4,22,2,4,349.45,1006.31,detected,0
1,Video_2_new_header.mp4,23,1,0,787.3,1739.01,detected,0
1,Video_2_new_header.mp4,23,2,4,361.85,1004.07,detected,0
1,Video_2_new_header.mp4,24,1,3,798.04,1728.41,detected,0
1,Video_2_new_header.mp4,24,2,4,370.31,1009.93,detected,0
1,Video_2_new_header.mp4,25,1,3,800.58,1717.0,detected,0
1,Video_2_new_header.mp4,25,2,4,383.76,1006.58,detected,0
1,Video_2_new_header.mp4,26,1,0,806.71,1708.81,detected,0
1,Video_2_new_header.mp4,26,2,4,395.99,1009.1,detected,0
1,Video_2_new_header.mp4,27,1,0,810.34,1697.68,detected,0
1,Video_2_new_header.mp4,27,2,4,399.92,1014.05,detected,0
1,Video_2_new_header.mp4,28,1,3,816.3,1688.82,detected,0
1,Video_2_new_header.mp4,28,2,4,407.86,1015.62,detected,0
1,Video_2_new_header.mp4,29,1,0,822.81,1679.16,detected,0
1,Video_2_new_header.mp4,29,2,4,423.3,1022.02,detected,0
1,Video_2_new_header.mp4,30,1,3,825.22,1664.14,detected,0
1,Video_2_new_header.mp4,30,2,4,426.41,1026.61,detected,0
1,Video_2_new_header.mp4,31,1,0,828.7,1655.99,detected,0
1,Video_2_new_header.mp4,31,2,4,444.27,1029.66,detected,0
1,Video_2_new_header.mp4,32,1,0,833.3,1644.93,detected,0
1,Video_2_new_header.mp4,32,2,4,447.85,1032.98,detected,0
1,Video_2_new_header.mp4,33,1,0,835.95,1635.03,detected,0
1,Video_2_new_header.mp4,33,2,4,453.13,1037.46,detected,0
1,Video_2_new_header.mp4,34,1,0,839.57,1621.35,detected,0
1,Video_2_new_header.mp4,34,2,4,465.17,1043.14,detected,0
1,Video_2_new_header.mp4,35,1,0,843.93,1609.58,detected,0
1,Video_2_new_header.mp4,35,2,4,474.61,1049.53,detected,0
1,Video_2_new_header.mp4,36,1,0,844.49,1598.05,detected,0
1,Video_2_new_header.mp4,36,2,4,486.44,1055.71,detected,0
1,Video_2_new_header.mp4,37,1,3,850.89,1588.35,detected,0
1,Video_2_new_header.mp4,37,2,4,492.52,1064.34,detected,0
1,Video_2_new_header.mp4,38,1,3,851.48,1578.47,detected,0
1,Video_2_new_header.mp4,38,2,4,502.96,1067.86,detected,0
1,Video_2_new_header.mp4,39,1,0,852.9,1567.79,detected,0
1,Video_2_new_header.mp4,39,2,1,508.89,1073.67,detected,0
1,Video_2_new_header.mp4,40,1,0,856.31,1558.56,detected,0
1,Video_2_new_header.mp4,40,2,4,511.88,1079.53,detected,0
1,Video_2_new_header.mp4,41,1,0,857.62,1545.3,detected,0
1,Video_2_new_header.mp4,41,2,4,520.41,1086.77,detected,0
1,Video_2_new_header.mp4,42,1,0,858.96,1534.02,detected,0
1,Video_2_new_header.mp4,42,2,1,528.13,1091.89,detected,0
1,Video_2_new_header.mp4,43,1,3,860.08,1524.59,detected,0
1,Video_2_new_header.mp4,43,2,4,534.21,1098.29,detected,0
1,Video_2_new_header.mp4,44,1,3,860.39,1514.17,detected,0
1,Video_2_new_header.mp4,44,2,4,538.37,1106.03,detected,0
1,Video_2_new_header.mp4,45,1,3,861.34,1500.05,detected,0
1,Video_2_new_header.mp4,45,2,4,542.36,1115.73,detected,0
1,Video_2_new_header.mp4,46,1,0,861.73,1490.02,detected,0
1,Video_2_new_header.mp4,46,2,4,549.82,1124.78,detected,0
1,Video_2_new_header.mp4,47,1,3,865.01,1481.66,detected,0
1,Video_2_new_header.mp4,47,2,4,554.64,1130.15,detected,0
1,Video_2_new_header.mp4,48,1,3,863.51,1472.24,detected,0
1,Video_2_new_header.mp4,48,2,4,563.21,1136.5,detected,0
1,Video_2_new_header.mp4,49,1,0,865.02,1463.31,detected,0
1,Video_2_new_header.mp4,49,2,4,569.29,1143.51,detected,0
1,Video_2_new_header.mp4,50,1,3,863.06,1446.61,detected,0
1,Video_2_new_header.mp4,50,2,4,569.92,1154.56,detected,0
1,Video_2_new_header.mp4,51,1,0,862.98,1440.04,detected,0
1,Video_2_new_header.mp4,51,2,4,579.55,1161.55,detected,0
1,Video_2_new_header.mp4,52,1,0,862.48,1426.23,detected,0
1,Video_2_new_header.mp4,52,2,4,584.08,1170.03,detected,0
1,Video_2_new_header.mp4,53,1,3,862.04,1418.56,detected,0
1,Video_2_new_header.mp4,53,2,4,587.34,1182.94,detected,0
1,Video_2_new_header.mp4,54,1,3,862.53,1408.54,detected,0
1,Video_2_new_header.mp4,54,2,4,591.96,1193.59,detected,0
1,Video_2_new_header.mp4,55,1,0,861.82,1396.54,detected,0
1,Video_2_new_header.mp4,55,2,4,597.64,1200.66,detected,0
1,Video_2_new_header.mp4,56,1,0,860.21,1387.2,detected,0
1,Video_2_new_header.mp4,56,2,4,604.39,1208.44,detected,0
1,Video_2_new_header.mp4,57,1,0,859.47,1375.54,detected,0
1,Video_2_new_header.mp4,57,2,4,610.19,1216.12,detected,0
1,Video_2_new_header.mp4,58,1,0,856.02,1362.61,detected,0
1,Video_2_new_header.mp4,58,2,4,614.78,1226.42,detected,0
1,Video_2_new_header.mp4,59,1,3,856.61,1357.16,detected,0
1,Video_2_new_header.mp4,59,2,1,622.54,1233.5,detected,0
1,Video_2_new_header.mp4,60,1,0,850.31,1349.04,detected,0
1,Video_2_new_header.mp4,60,2,1,623.66,1239.64,detected,0
1,Video_2_new_header.mp4,61,1,0,849.08,1336.58,detected,0
1,Video_2_new_header.mp4,61,2,1,628.88,1248.85,detected,0
1,Video_2_new_header.mp4,62,1,3,846.78,1327.73,detected,0
1,Video_2_new_header.mp4,62,2,4,633.66,1256.34,detected,0
1,Video_2_new_header.mp4,63,1,3,841.0,1314.33,detected,0
1,Video_2_new_header.mp4,63,2,1,640.95,1263.89,detected,0
1,Video_2_new_header.mp4,64,1,3,840.56,1306.01,detected,0
1,Video_2_new_header.mp4,64,2,1,645.27,1274.32,detected,0
1,Video_2_new_header.mp4,65,1,3,835.09,1296.59,detected,0
1,Video_2_new_header.mp4,65,2,1,649.92,1281.36,detected,0
1,Video_2_new_header.mp4,66,1,3,832.64,1285.11,detected,0
1,Video_2_new_header.mp4,66,2,4,654.83,1289.79,detected,0
1,Video_2_new_header.mp4,67,1,3,822.53,1278.59,detected,0
1,Video_2_new_header.mp4,67,2,4,662.38,1296.24,detected,0
1,Video_2_new_header.mp4,68,1,0,818.8,1270.31,detected,0
1,Video_2_new_header.mp4,68,2,4,666.94,1307.29,detected,0
1,Video_2_new_header.mp4,69,1,3,818.36,1259.73,detected,0
1,Video_2_new_header.mp4,69,2,4,672.47,1314.89,detected,0
1,Video_2_new_header.mp4,70,1,3,813.39,1252.73,detected,0
1,Video_2_new_header.mp4,70,2,4,676.37,1323.22,detected,0
1,Video_2_new_header.mp4,71,1,3,809.71,1241.02,detected,0
1,Video_2_new_header.mp4,71,2,1,682.4,1333.14,detected,0
1,Video_2_new_header.mp4,72,1,3,802.6,1232.01,detected,0
1,Video_2_new_header.mp4,72,2,4,687.36,1340.53,detected,0
1,Video_2_new_header.mp4,73,1,0,798.86,1225.66,detected,0
1,Video_2_new_header.mp4,73,2,4,693.31,1348.21,detected,0
1,Video_2_new_header.mp4,74,1,0,790.84,1218.34,detected,0
1,Video_2_new_header.mp4,74,2,4,702.68,1359.42,detected,0
1,Video_2_new_header.mp4,75,1,3,787.31,1210.66,detected,0
1,Video_2_new_header.mp4,75,2,4,712.36,1369.95,detected,0
1,Video_2_new_header.mp4,76,1,3,778.35,1201.28,detected,0
1,Video_2_new_header.mp4,76,2,4,707.69,1379.2,detected,0
1,Video_2_new_header.mp4,77,1,0,774.75,1191.53,detected,0
1,Video_2_new_header.mp4,77,2,4,710.89,1390.2,detected,0
1,Video_2_new_header.mp4,78,1,0,768.03,1185.35,detected,0
1,Video_2_new_header.mp4,78,2,4,713.34,1398.42,detected,0
1,Video_2_new_header.mp4,79,1,0,759.31,1176.91,detected,0
1,Video_2_new_header.mp4,79,2,4,714.23,1411.22,detected,0
1,Video_2_new_header.mp4,80,1,3,754.58,1170.67,detected,0
1,Video_2_new_header.mp4,80,2,1,714.17,1421.88,detected,0
1,Video_2_new_header.mp4,81,1,3,744.56,1162.43,detected,0
1,Video_2_new_header.mp4,81,2,4,717.13,1429.63,detected,0
1,Video_2_new_header.mp4,82,1,3,740.91,1154.5,detected,0
1,Video_2_new_header.mp4,82,2,4,717.54,1440.58,detected,0
1,Video_2_new_header.mp4,83,1,3,733.15,1147.81,detected,0
1,Video_2_new_header.mp4,83,2,4,719.14,1450.78,detected,0
1,Video_2_new_header.mp4,84,1,3,730.43,1137.64,detected,0
1,Video_2_new_header.mp4,84,2,4,717.47,1465.38,detected,0
1,Video_2_new_header.mp4,85,1,0,726.11,1131.53,detected,0
1,Video_2_new_header.mp4,85,2,1,720.13,1474.72,detected,0
1,Video_2_new_header.mp4,86,1,3,722.58,1124.01,detected,0
1,Video_2_new_header.mp4,86,2,1,721.7,1483.49,detected,0
1,Video_2_new_header.mp4,87,1,0,718.16,1116.87,detected,0
1,Video_2_new_header.mp4,87,2,1,719.89,1495.04,detected,0
1,Video_2_new_header.mp4,88,1,0,710.88,1107.89,detected,0
1,Video_2_new_header.mp4,88,2,4,715.34,1512.99,detected,0
1,Video_2_new_header.mp4,89,1,0,705.61,1099.21,detected,0
1,Video_2_new_header.mp4,89,2,1,717.61,1518.95,detected,0
1,Video_2_new_header.mp4,90,1,3,696.36,1094.28,detected,0
1,Video_2_new_header.mp4,90,2,1,716.32,1526.93,detected,0
1,Video_2_new_header.mp4,91,1,3,693.59,1084.63,detected,0
1,Video_2_new_header.mp4,91,2,4,712.33,1537.42,detected,0
1,Video_2_new_header.mp4,92,1,0,687.48,1078.59,detected,0
1,Video_2_new_header.mp4,92,2,4,707.93,1549.08,detected,0
1,Video_2_new_header.mp4,93,1,0,684.73,1067.12,detected,0
1,Video_2_new_header.mp4,93,2,1,707.43,1566.5,detected,0
1,Video_2_new_header.mp4,94,1,3,676.61,1061.98,detected,0
1,Video_2_new_header.mp4,94,2,4,705.14,1572.66,detected,0
1,Video_2_new_header.mp4,95,1,0,672.82,1056.72,detected,0
1,Video_2_new_header.mp4,95,2,4,702.67,1582.6,detected,0
1,Video_2_new_header.mp4,96,1,0,666.88,1045.35,detected,0
1,Video_2_new_header.mp4,96,2,1,700.67,1589.93,detected,0
1,Video_2_new_header.mp4,97,1,3,658.81,1039.29,detected,0
1,Video_2_new_header.mp4,97,2,4,698.86,1601.73,detected,0
1,Video_2_new_header.mp4,98,1,0,656.04,1033.96,detected,0
1,Video_2_new_header.mp4,98,2,1,695.48,1615.15,detected,0
1,Video_2_new_header.mp4,99,1,0,652.16,1026.72,detected,0
1,Video_2_new_header.mp4,99,2,1,687.81,1624.47,detected,0
1,Video_2_new_header.mp4,100,1,0,643.61,1013.73,detected,0
1,Video_2_new_header.mp4,100,2,4,678.3,1635.8,detected,0
1,Video_2_new_header.mp4,101,1,0,638.89,1005.66,detected,0
1,Video_2_new_header.mp4,101,2,4,674.13,1645.77,detected,0
1,Video_2_new_header.mp4,102,1,3,627.57,999.22,detected,0
1,Video_2_new_header.mp4,102,2,1,671.94,1655.58,detected,0
1,Video_2_new_header.mp4,103,1,0,624.32,990.33,detected,0
1,Video_2_new_header.mp4,103,2,1,669.44,1663.91,detected,0
1,Video_2_new_header.mp4,104,1,3,613.35,984.98,detected,0
1,Video_2_new_header.mp4,104,2,4,662.88,1675.78,detected,0
1,Video_2_new_header.mp4,105,1,3,607.94,982.45,detected,0
1,Video_2_new_header.mp4,105,2,4,656.41,1684.46,detected,0
1,Video_2_new_header.mp4,106,1,3,601.37,976.93,detected,0
1,Video_2_new_header.mp4,106,2,4,649.49,1693.24,detected,0
1,Video_2_new_header.mp4,107,1,3,591.68,967.62,detected,0
1,Video_2_new_header.mp4,107,2,4,639.35,1700.28,detected,0
1,Video_2_new_header.mp4,108,1,3,588.31,961.28,detected,0
1,Video_2_new_header.mp4,108,2,4,627.36,1715.91,detected,0
1,Video_2_new_header.mp4,109,1,3,578.24,956.33,detected,0
1,Video_2_new_header.mp4,109,2,4,623.08,1722.6,detected,0
1,Video_2_new_header.mp4,110,1,3,571.31,950.45,detected,0
1,Video_2_new_header.mp4,110,2,4,617.1,1732.88,detected,0
1,Video_2_new_header.mp4,111,1,3,565.69,943.75,detected,0
1,Video_2_new_header.mp4,111,2,4,612.56,1738.05,detected,0
1,Video_2_new_header.mp4,112,1,3,552.6,939.62,detected,0
1,Video_2_new_header.mp4,112,2,4,603.8,1744.37,detected,0
1,Video_2_new_header.mp4,113,1,3,547.72,935.69,detected,0
1,Video_2_new_header.mp4,113,2,4,588.13,1750.79,detected,0
1,Video_2_new_header.mp4,114,1,3,537.1,928.3,detected,0
1,Video_2_new_header.mp4,114,2,4,584.33,1762.37,detected,0
1,Video_2_new_header.mp4,115,1,3,530.25,925.45,detected,0
1,Video_2_new_header.mp4,115,2,4,576.66,1766.08,detected,0
1,Video_2_new_header.mp4,116,1,3,524.46,921.51,detected,0
1,Video_2_new_header.mp4,116,2,4,558.91,1774.48,detected,0
1,Video_2_new_header.mp4,117,1,3,518.52,920.29,detected,0
1,Video_2_new_header.mp4,117,2,4,552.13,1782.26,detected,0
1,Video_2_new_header.mp4,118,1,3,508.06,915.53,detected,0
1,Video_2_new_header.mp4,118,2,4,541.92,1788.44,detected,0
1,Video_2_new_header.mp4,119,1,3,497.08,910.77,detected,0
1,Video_2_new_header.mp4,119,2,4,534.11,1794.48,detected,0
1,Video_2_new_header.mp4,120,1,3,489.83,908.72,detected,0
1,Video_2_new_header.mp4,120,2,4,523.05,1797.59,detected,0
1,Video_2_new_header.mp4,121,1,3,472.95,904.32,detected,0
1,Video_2_new_header.mp4,121,2,4,514.44,1806.23,detected,0
1,Video_2_new_header.mp4,122,1,3,468.69,899.55,detected,0
1,Video_2_new_header.mp4,122,2,4,502.09,1808.67,detected,0
1,Video_2_new_header.mp4,123,1,3,458.88,895.85,detected,0
1,Video_2_new_header.mp4,123,2,4,488.57,1816.65,detected,0
1,Video_2_new_header.mp4,124,1,3,449.61,892.75,detected,0
1,Video_2_new_header.mp4,124,2,4,479.34,1823.61,detected,0
1,Video_2_new_header.mp4,125,1,3,438.27,889.12,detected,0
1,Video_2_new_header.mp4,125,2,4,469.72,1827.69,detected,0
1,Video_2_new_header.mp4,126,1,3,425.78,887.58,detected,0
1,Video_2_new_header.mp4,126,2,4,459.6,1834.51,detected,0
1,Video_2_new_header.mp4,127,1,3,418.45,885.65,detected,0
1,Video_2_new_header.mp4,127,2,4,447.66,1841.48,detected,0
1,Video_2_new_header.mp4,128,1,3,409.6,885.17,detected,0
1,Video_2_new_header.mp4,128,2,4,438.31,1851.49,detected,0
1,Video_2_new_header.mp4,129,1,3,404.33,883.05,detected,0
1,Video_2_new_header.mp4,129,2,4,432.25,1857.79,detected,0
1,Video_2_new_header.mp4,130,1,3,384.98,880.12,detected,0
1,Video_2_new_header.mp4,130,2,4,421.72,1863.48,detected,0
1,Video_2_new_header.mp4,131,1,3,381.21,877.17,detected,0
1,Video_2_new_header.mp4,131,2,4,412.15,1872.74,detected,0
1,Video_2_new_header.mp4,132,1,3,368.63,877.24,detected,0
1,Video_2_new_header.mp4,132,2,4,402.26,1879.97,detected,0
1,Video_2_new_header.mp4,133,1,3,353.43,876.0,detected,0
1,Video_2_new_header.mp4,133,2,4,390.99,1886.25,detected,0
2,Video_3_new_header.mp4,2,1,2,37.49,321.61,detected,0
2,Video_3_new_header.mp4,3,1,2,38.29,323.46,detected,0
2,Video_3_new_header.mp4,4,1,2,38.28,330.07,detected,0
2,Video_3_new_header.mp4,5,2,4,178.88,1028.82,detected,0
2,Video_3_new_header.mp4,5,1,2,38.47,334.48,predicted,0
2,Video_3_new_header.mp4,6,2,4,186.29,1023.03,detected,0
2,Video_3_new_header.mp4,6,1,1,55.38,332.06,detected,0
2,Video_3_new_header.mp4,7,2,4,194.73,1018.35,detected,0
2,Video_3_new_header.mp4,7,1,1,57.13,345.47,detected,0
2,Video_3_new_header.mp4,8,2,5,204.09,1008.65,detected,0
2,Video_3_new_header.mp4,8,1,1,56.25,347.98,detected,0
2,Video_3_new_header.mp4,9,2,5,207.43,997.54,detected,0
2,Video_3_new_header.mp4,9,1,1,58.67,353.24,detected,0
2,Video_3_new_header.mp4,10,2,5,212.0,991.29,detected,0
2,Video_3_new_header.mp4,10,1,1,58.41,358.43,detected,0
2,Video_3_new_header.mp4,11,2,5,228.28,984.51,detected,0
2,Video_3_new_header.mp4,11,1,2,50.06,361.94,detected,0
2,Video_3_new_header.mp4,12,2,5,228.27,978.49,detected,0
2,Video_3_new_header.mp4,12,1,2,49.48,361.53,detected,0
2,Video_3_new_header.mp4,13,2,5,235.75,970.44,detected,0
2,Video_3_new_header.mp4,13,1,2,50.25,363.6,detected,0
2,Video_3_new_header.mp4,14,2,5,240.81,961.85,detected,0
2,Video_3_new_header.mp4,14,1,2,52.69,364.81,detected,0
2,Video_3_new_header.mp4,15,2,5,247.57,957.17,detected,0
2,Video_3_new_header.mp4,15,1,2,52.74,369.16,detected,0
2,Video_3_new_header.mp4,16,2,5,259.29,946.36,detected,0
2,Video_3_new_header.mp4,16,1,2,57.87,372.88,detected,0
2,Video_3_new_header.mp4,17,2,5,261.48,936.42,detected,0
2,Video_3_new_header.mp4,17,1,2,57.22,377.89,detected,0
2,Video_3_new_header.mp4,18,2,5,265.75,931.05,detected,0
2,Video_3_new_header.mp4,18,1,1,58.29,381.26,detected,0
2,Video_3_new_header.mp4,19,2,5,272.97,923.97,detected,0
2,Video_3_new_header.mp4,19,1,2,59.33,385.76,detected,0
2,Video_3_new_header.mp4,20,2,5,281.17,914.02,detected,0
2,Video_3_new_header.mp4,20,1,2,60.57,388.74,detected,0
2,Video_3_new_header.mp4,21,2,5,284.92,905.21,detected,0
2,Video_3_new_header.mp4,21,1,2,64.56,393.43,detected,0
2,Video_3_new_header.mp4,22,2,5,294.22,897.44,detected,0
2,Video_3_new_header.mp4,22,1,2,65.13,398.8,detected,0
2,Video_3_new_header.mp4,23,2,5,298.46,888.76,detected,0
2,Video_3_new_header.mp4,23,1,2,67.12,397.75,detected,0
2,Video_3_new_header.mp4,24,2,5,301.76,881.06,detected,0
2,Video_3_new_header.mp4,24,1,2,70.24,404.39,detected,0
2,Video_3_new_header.mp4,25,2,5,309.24,870.11,detected,0
2,Video_3_new_header.mp4,25,1,2,70.3,407.38,detected,0
2,Video_3_new_header.mp4,26,2,5,312.31,864.64,detected,0
2,Video_3_new_header.mp4,26,1,2,77.04,410.82,detected,0
2,Video_3_new_header.mp4,27,2,5,318.01,856.49,detected,0
2,Video_3_new_header.mp4,27,1,2,78.5,415.69,detected,0
2,Video_3_new_header.mp4,28,2,5,320.32,846.24,detected,0
2,Video_3_new_header.mp4,28,1,2,81.34,420.91,detected,0
2,Video_3_new_header.mp4,29,2,5,323.01,838.44,detected,0
2,Video_3_new_header.mp4,29,1,2,82.06,423.83,detected,0
2,Video_3_new_header.mp4,30,2,5,321.96,827.53,detected,0
2,Video_3_new_header.mp4,30,1,2,83.31,429.59,detected,0
2,Video_3_new_header.mp4,31,2,5,330.39,820.28,detected,0
2,Video_3_new_header.mp4,31,1,1,84.88,433.45,detected,0
2,Video_3_new_header.mp4,32,2,1,335.63,812.14,detected,0
2,Video_3_new_header.mp4,32,1,1,87.12,446.34,detected,0
2,Video_3_new_header.mp4,33,2,5,343.44,803.28,detected,0
2,Video_3_new_header.mp4,33,1,2,92.45,441.56,detected,0
2,Video_3_new_header.mp4,34,2,5,340.33,794.93,detected,0
2,Video_3_new_header.mp4,34,1,1,93.63,443.61,detected,0
2,Video_3_new_header.mp4,35,2,5,341.53,785.32,detected,0
2,Video_3_new_header.mp4,35,1,2,96.92,460.53,detected,0
2,Video_3_new_header.mp4,36,2,5,344.22,779.18,detected,0
2,Video_3_new_header.mp4,36,1,2,99.26,476.14,detected,0
2,Video_3_new_header.mp4,37,2,5,346.49,770.21,detected,0
2,Video_3_new_header.mp4,37,1,2,104.11,480.02,detected,0
2,Video_3_new_header.mp4,38,2,5,349.81,759.92,detected,0
2,Video_3_new_header.mp4,38,1,2,106.65,488.77,detected,0
2,Video_3_new_header.mp4,39,2,5,349.63,750.77,detected,0
2,Video_3_new_header.mp4,39,1,2,114.51,498.65,detected,0
2,Video_3_new_header.mp4,40,2,5,350.29,742.52,detected,0
2,Video_3_new_header.mp4,40,1,2,118.04,502.27,detected,0
2,Video_3_new_header.mp4,41,2,5,357.43,731.97,detected,0
2,Video_3_new_header.mp4,41,1,2,122.69,509.08,detected,0
2,Video_3_new_header.mp4,42,2,5,350.0,724.57,detected,0
2,Video_3_new_header.mp4,42,1,1,132.01,516.35,detected,0
2,Video_3_new_header.mp4,43,2,5,351.5,716.7,detected,0
2,Video_3_new_header.mp4,43,1,2,140.07,525.18,detected,0
2,Video_3_new_header.mp4,44,2,5,352.2,708.23,detected,0
2,Video_3_new_header.mp4,44,1,2,143.54,525.59,detected,0
2,Video_3_new_header.mp4,45,2,5,357.39,695.85,detected,0
2,Video_3_new_header.mp4,45,1,2,146.79,534.41,detected,0
2,Video_3_new_header.mp4,46,2,5,357.53,688.93,detected,0
2,Video_3_new_header.mp4,46,1,2,151.75,538.48,detected,0
2,Video_3_new_header.mp4,47,2,5,353.01,680.08,detected,0
2,Video_3_new_header.mp4,47,1,2,162.85,548.99,detected,0
2,Video_3_new_header.mp4,48,2,5,354.32,673.6,detected,0
2,Video_3_new_header.mp4,48,1,2,163.64,555.58,detected,0
2,Video_3_new_header.mp4,49,2,5,352.0,665.29,detected,0
2,Video_3_new_header.mp4,49,1,2,165.17,564.87,detected,0
2,Video_3_new_header.mp4,50,2,5,349.93,656.51,detected,0
2,Video_3_new_header.mp4,50,1,2,170.98,572.66,detected,0
2,Video_3_new_header.mp4,51,2,5,349.99,645.22,detected,0
2,Video_3_new_header.mp4,51,1,1,173.25,576.21,detected,0
2,Video_3_new_header.mp4,52,2,5,344.22,638.61,detected,0
2,Video_3_new_header.mp4,52,1,2,176.99,581.14,detected,0
2,Video_3_new_header.mp4,53,2,5,349.52,625.94,detected,0
2,Video_3_new_header.mp4,53,1,2,183.79,591.63,detected,0
2,Video_3_new_header.mp4,54,2,5,353.57,622.73,detected,0
